Customer ID,Age,Gender,Category,Size,Color,Season,Review Rating,Subscription Status,Payment Method,Shipping Type,Discount Applied,Promo Code Used,Previous Purchases,Preferred Payment Method,Frequency of Purchases,Purchase Amount (USD)
198,59,Male,Accessories,M,Black,Fall,3.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,3.9579799399449387,Credit Card,Monthly,78
199,57,Male,Accessories,M,,Winter,4.8,Yes,Cash,Standard,Yes,Yes,2.427968922571097,Credit Card,Fortnightly,45
200,54,Male,Accessories,XL,,Summer,3.8,Yes,Debit Card,Express,Yes,Yes,5.522265027297996,Cash,Weekly,73
201,25,Male,Clothing,S,Teal,Summer,3.3,Yes,PayPal,Next Day Air,Yes,Yes,5.980362989975036,Venmo,Monthly,61
202,69,Male,Clothing,S,Beige,Fall,4.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,5.726124113472267,Bank Transfer,Annually,22
203,57,Male,Accessories,L,Magenta,Spring,2.7,Yes,Bank Transfer,Express,Yes,Yes,2.3657635991571135,Venmo,Annually,38
204,70,Male,Accessories,S,,Fall,3.2,Yes,PayPal,Next Day Air,Yes,Yes,2.408885024503805,Bank Transfer,Weekly,38
205,24,Male,Footwear,M,,Fall,4.0,Yes,PayPal,Store Pickup,Yes,Yes,9.897225417555168,Cash,Bi-Weekly,100
206,67,Male,Clothing,M,,Winter,3.0,Yes,Bank Transfer,Standard,Yes,Yes,7.493322771160212,PayPal,Weekly,64
207,24,Male,Clothing,L,Silver,Summer,4.2,Yes,Venmo,Free Shipping,Yes,Yes,3.9627789916090266,Venmo,Fortnightly,55
208,62,Male,Accessories,M,,Summer,2.9,Yes,Venmo,Express,Yes,Yes,5.537134461010574,Bank Transfer,Bi-Weekly,91
209,57,Male,Clothing,M,,Spring,4.1,Yes,Cash,Store Pickup,Yes,Yes,2.739946753199745,Credit Card,Monthly,38
210,55,Male,Footwear,S,,Winter,3.2,Yes,Bank Transfer,Store Pickup,Yes,Yes,8.101766187849917,Cash,Every 3 Months,97
211,45,Male,Outerwear,L,,Fall,3.0,Yes,Venmo,2-Day Shipping,Yes,Yes,5.772675586296337,PayPal,Fortnightly,22
212,69,Male,Clothing,L,,Fall,4.2,Yes,Venmo,2-Day Shipping,Yes,Yes,5.226691556492174,Debit Card,Fortnightly,92
213,67,Male,Accessories,L,,Fall,4.2,Yes,Venmo,Express,Yes,Yes,6.248448510748191,Debit Card,Annually,84
214,30,Male,Accessories,L,,Fall,4.4,Yes,Cash,Store Pickup,Yes,Yes,5.583574823196296,Debit Card,Every 3 Months,93
215,24,Male,Outerwear,L,,Summer,4.2,Yes,Cash,Next Day Air,Yes,Yes,5.753500162680016,Cash,Every 3 Months,50
216,62,Male,Accessories,S,,Spring,2.8,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,5.944964960687105,PayPal,Bi-Weekly,64
217,43,Male,Clothing,L,Yellow,Spring,3.7,Yes,Cash,Free Shipping,Yes,Yes,6.395203180064926,Venmo,Weekly,61
218,35,Male,Accessories,M,,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,6.477358776257043,Bank Transfer,Annually,48
219,28,Male,Clothing,S,,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,2.621620154567175,Credit Card,Quarterly,45
220,32,Male,Accessories,M,,Spring,3.0,Yes,Venmo,Free Shipping,Yes,Yes,7.486058115845245,Cash,Fortnightly,88
221,39,Male,Footwear,S,,Spring,3.7,Yes,Debit Card,Express,Yes,Yes,7.722459790960645,Debit Card,Fortnightly,57
222,28,Male,Accessories,XL,,Summer,4.4,Yes,Debit Card,Store Pickup,Yes,Yes,5.642706102606026,Bank Transfer,Quarterly,68
223,47,Male,Accessories,XL,,Spring,4.5,Yes,Venmo,2-Day Shipping,Yes,Yes,8.496852936229924,PayPal,Fortnightly,94
224,20,Male,Clothing,M,Turquoise,Spring,4.8,Yes,Venmo,Free Shipping,Yes,Yes,6.956315618263171,PayPal,Annually,41
225,63,Male,Clothing,S,,Summer,2.9,Yes,PayPal,Free Shipping,Yes,Yes,6.130641509564715,Cash,Every 3 Months,83
226,25,Male,Outerwear,M,Olive,Spring,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,3.7476740898519325,Bank Transfer,Annually,22
227,29,Male,Footwear,L,,Spring,3.3,Yes,Cash,Free Shipping,Yes,Yes,3.740650641992092,PayPal,Monthly,74
228,50,Male,Clothing,M,,Winter,4.2,Yes,Venmo,Standard,Yes,Yes,8.576822922780138,Venmo,Fortnightly,90
229,18,Male,Clothing,M,,Spring,2.9,Yes,Credit Card,Store Pickup,Yes,Yes,7.524882431190296,Credit Card,Annually,79
230,70,Male,Footwear,S,,Spring,4.6,Yes,Cash,Next Day Air,Yes,Yes,3.223145588513675,PayPal,Every 3 Months,28
231,66,Male,Accessories,L,,Fall,4.1,Yes,Venmo,Standard,Yes,Yes,5.361365209100809,Credit Card,Annually,88
232,28,Male,Clothing,M,,Spring,3.1,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,1.4957075446027686,Debit Card,Every 3 Months,26
233,54,Male,Accessories,L,,Winter,4.2,Yes,Bank Transfer,Express,Yes,Yes,1.4424725405356487,Bank Transfer,Bi-Weekly,27
234,19,Male,Clothing,XL,,Fall,4.5,Yes,PayPal,Next Day Air,Yes,Yes,7.4376715626086956,Bank Transfer,Every 3 Months,83
235,20,Male,Accessories,S,Silver,Summer,3.7,Yes,PayPal,Next Day Air,Yes,Yes,6.753642274582189,Credit Card,Weekly,39
236,43,Male,Accessories,M,,Winter,3.7,Yes,Cash,Free Shipping,Yes,Yes,8.13196791772204,Debit Card,Quarterly,89
237,38,Male,Outerwear,L,,Winter,3.4,Yes,Debit Card,Next Day Air,Yes,Yes,7.194174364865562,PayPal,Fortnightly,68
238,50,Male,Clothing,M,,Summer,3.0,Yes,Venmo,Store Pickup,Yes,Yes,4.765113718094155,Debit Card,Fortnightly,90
239,64,Male,Clothing,M,,Fall,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,2.844227223075693,Cash,Annually,34
240,49,Male,Clothing,L,,Summer,2.9,Yes,PayPal,Express,Yes,Yes,7.480591898635087,Credit Card,Bi-Weekly,51
241,47,Male,Clothing,XL,,Winter,3.5,Yes,Credit Card,Free Shipping,Yes,Yes,2.834403604932629,Bank Transfer,Fortnightly,45
242,36,Male,Clothing,M,Peach,Winter,4.1,Yes,PayPal,Free Shipping,Yes,Yes,6.255121597507212,Venmo,Bi-Weekly,88
243,55,Male,Outerwear,L,,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,7.541566114714194,Debit Card,Every 3 Months,85
244,25,Male,Accessories,M,,Winter,2.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,5.64806486707449,Debit Card,Monthly,100
245,53,Male,Accessories,S,,Spring,4.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,6.508014465321677,PayPal,Weekly,42
246,49,Male,Footwear,L,Charcoal,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,5.714154303554349,Venmo,Fortnightly,53
247,35,Male,Accessories,XL,,Spring,3.2,Yes,Credit Card,Express,Yes,Yes,6.10364956184195,Venmo,Bi-Weekly,86
248,29,Male,Clothing,XL,,Spring,4.4,Yes,Credit Card,Standard,Yes,Yes,5.684271980233003,Debit Card,Weekly,66
249,47,Male,Accessories,M,,Winter,4.8,Yes,Venmo,Express,Yes,Yes,5.073535568587338,PayPal,Weekly,100
250,53,Male,Accessories,S,,Fall,4.2,Yes,Cash,Standard,Yes,Yes,6.998089992720486,Credit Card,Annually,47
251,33,Male,Clothing,L,,Fall,4.0,Yes,Debit Card,Express,Yes,Yes,5.722608282834521,Bank Transfer,Weekly,25
252,21,Male,Accessories,XL,,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,4.271384822556623,PayPal,Annually,51
253,32,Male,Clothing,M,,Summer,3.9,Yes,Cash,Free Shipping,Yes,Yes,2.7350641017810893,Venmo,Fortnightly,41
254,52,Male,Footwear,L,Cyan,Winter,4.9,Yes,PayPal,2-Day Shipping,Yes,Yes,5.772317032999021,Bank Transfer,Bi-Weekly,73
255,67,Male,Accessories,M,,Winter,3.5,Yes,Credit Card,Store Pickup,Yes,Yes,2.358494204154451,PayPal,Bi-Weekly,42
256,43,Male,Accessories,M,Charcoal,Spring,4.2,Yes,Debit Card,Free Shipping,Yes,Yes,1.3098333251895802,Debit Card,Annually,20
257,58,Male,Accessories,XL,,Spring,4.7,Yes,Venmo,Express,Yes,Yes,3.5694410018166343,Credit Card,Every 3 Months,30
258,20,Male,Accessories,M,,Summer,4.5,Yes,PayPal,Express,Yes,Yes,4.782187771753669,Credit Card,Quarterly,53
259,61,Male,Accessories,S,,Spring,2.8,Yes,Venmo,Express,Yes,Yes,4.073668323629474,Cash,Quarterly,74
260,32,Male,Clothing,M,,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,6.8164762597618065,Debit Card,Annually,57
261,38,Male,Accessories,S,,Winter,3.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,5.392151557489566,Credit Card,Every 3 Months,57
262,21,Male,Clothing,L,,Winter,4.9,Yes,Cash,Standard,Yes,Yes,8.045854410637183,Credit Card,Annually,77
263,37,Male,Clothing,M,Teal,Summer,3.7,Yes,Cash,Next Day Air,Yes,Yes,2.1365463627024956,Debit Card,Annually,40
264,27,Male,Clothing,M,,Summer,4.3,Yes,Credit Card,Store Pickup,Yes,Yes,6.083138872368032,Venmo,Monthly,46
265,36,Male,Clothing,S,Charcoal,Fall,3.9,Yes,Venmo,Store Pickup,Yes,Yes,6.48747890243736,Cash,Annually,78
266,32,Male,Accessories,M,,Spring,3.2,Yes,Venmo,2-Day Shipping,Yes,Yes,7.807992133876705,Bank Transfer,Bi-Weekly,59
267,51,Male,Accessories,L,,Summer,3.1,Yes,Cash,Express,Yes,Yes,6.886561625537352,Credit Card,Weekly,75
268,64,Male,Clothing,M,,Spring,3.9,Yes,Venmo,2-Day Shipping,Yes,Yes,4.701793585072325,Venmo,Annually,54
269,68,Male,Footwear,M,Charcoal,Spring,2.6,Yes,Venmo,Store Pickup,Yes,Yes,2.1505241001681834,Cash,Monthly,42
270,68,Male,Clothing,M,,Winter,3.3,Yes,PayPal,Next Day Air,Yes,Yes,3.6680824331201554,Cash,Bi-Weekly,44
271,33,Male,Clothing,XL,,Fall,4.6,Yes,Debit Card,Free Shipping,Yes,Yes,7.00678438239399,Bank Transfer,Annually,52
272,65,Male,Accessories,XL,,Summer,4.6,Yes,Credit Card,Express,Yes,Yes,7.990731059021647,Credit Card,Fortnightly,69
273,48,Male,Accessories,M,,Summer,4.4,Yes,PayPal,2-Day Shipping,Yes,Yes,3.706842084506465,Debit Card,Bi-Weekly,26
274,69,Male,Outerwear,S,,Spring,4.2,Yes,Cash,Express,Yes,Yes,6.626973624685034,Debit Card,Quarterly,33
275,59,Male,Accessories,M,,Spring,3.0,Yes,Credit Card,Express,Yes,Yes,4.350638355003432,Cash,Bi-Weekly,32
276,48,Male,Accessories,XL,,Winter,4.0,Yes,Debit Card,Express,Yes,Yes,8.068964719921238,Credit Card,Weekly,85
277,25,Male,Clothing,XL,,Fall,3.5,Yes,Debit Card,Express,Yes,Yes,5.823577505305396,Bank Transfer,Fortnightly,30
278,29,Male,Clothing,M,,Winter,3.0,Yes,Credit Card,Store Pickup,Yes,Yes,1.8032250093429107,Bank Transfer,Bi-Weekly,29
279,57,Male,Clothing,M,,Spring,3.7,Yes,Bank Transfer,Express,Yes,Yes,6.879370772159858,Debit Card,Annually,95
280,23,Male,Footwear,L,,Summer,4.0,Yes,Credit Card,Standard,Yes,Yes,4.706053417179664,Bank Transfer,Monthly,69
281,45,Male,Footwear,S,,Fall,4.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,7.225994090272328,Cash,Bi-Weekly,69
282,38,Male,Accessories,XL,,Spring,2.5,Yes,Bank Transfer,Standard,Yes,Yes,4.598026217217848,Debit Card,Bi-Weekly,61
283,21,Male,Clothing,M,,Summer,3.0,Yes,Debit Card,2-Day Shipping,Yes,Yes,8.153291194612503,Cash,Monthly,94
284,32,Male,Clothing,S,,Fall,3.2,Yes,Debit Card,Next Day Air,Yes,Yes,5.262523706225791,Venmo,Annually,30
285,63,Male,Clothing,M,Red,Summer,3.5,Yes,PayPal,Standard,Yes,Yes,6.597048646362776,PayPal,Quarterly,45
286,29,Male,Accessories,XL,,Summer,4.8,Yes,Credit Card,Express,Yes,Yes,2.7703376673009914,Debit Card,Bi-Weekly,39
287,27,Male,Accessories,L,,Summer,2.6,Yes,Cash,Store Pickup,Yes,Yes,7.411946258690234,Debit Card,Annually,51
288,56,Male,Accessories,L,,Spring,3.4,Yes,Cash,2-Day Shipping,Yes,Yes,6.388816812180687,Venmo,Fortnightly,37
289,30,Male,Clothing,M,,Winter,3.7,Yes,Credit Card,2-Day Shipping,Yes,Yes,4.0711844139326585,Venmo,Bi-Weekly,62
290,49,Male,Outerwear,M,,Fall,4.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,6.642093282892576,Credit Card,Monthly,85
291,58,Male,Clothing,M,,Winter,3.7,Yes,Bank Transfer,Standard,Yes,Yes,5.834554363516725,PayPal,Weekly,33
292,57,Male,Clothing,XL,,Fall,3.3,Yes,Credit Card,Next Day Air,Yes,Yes,3.1771553789310136,Bank Transfer,Monthly,26
293,60,Male,Footwear,M,,Spring,4.7,Yes,Credit Card,Free Shipping,Yes,Yes,8.179997449247155,Cash,Quarterly,99
294,69,Male,Accessories,M,White,Spring,2.7,Yes,PayPal,Express,Yes,Yes,3.4153809191163393,PayPal,Annually,39
295,70,Male,Clothing,M,,Spring,4.6,Yes,Cash,Store Pickup,Yes,Yes,3.2352615176184623,Credit Card,Every 3 Months,20
296,53,Male,Accessories,M,,Winter,2.7,Yes,Venmo,Store Pickup,Yes,Yes,3.1375829890394167,Credit Card,Quarterly,42
297,25,Male,Footwear,S,,Spring,4.8,Yes,PayPal,2-Day Shipping,Yes,Yes,7.854781594391812,Credit Card,Weekly,74
298,48,Male,Footwear,XL,,Summer,4.4,Yes,Bank Transfer,Standard,Yes,Yes,4.799312648138076,Credit Card,Bi-Weekly,26
299,69,Male,Clothing,M,,Winter,4.0,Yes,Cash,Standard,Yes,Yes,4.263930492491059,Venmo,Every 3 Months,53
300,25,Male,Footwear,M,,Summer,3.2,Yes,Credit Card,Next Day Air,Yes,Yes,7.277787810471846,PayPal,Fortnightly,80
301,29,Male,Accessories,M,,Spring,4.4,Yes,Cash,Store Pickup,Yes,Yes,6.6591147762589,PayPal,Weekly,98
302,46,Male,Clothing,M,Green,Spring,3.8,Yes,Debit Card,Standard,Yes,Yes,8.292416455017996,Credit Card,Every 3 Months,95
303,37,Male,Clothing,L,,Summer,3.6,Yes,Venmo,Express,Yes,Yes,6.06592073392599,Bank Transfer,Every 3 Months,44
304,20,Male,Footwear,M,,Summer,3.3,Yes,Cash,Next Day Air,Yes,Yes,7.7743155979921585,Venmo,Weekly,60
305,40,Male,Clothing,M,,Winter,3.4,Yes,Venmo,Next Day Air,Yes,Yes,8.43130131321875,Credit Card,Bi-Weekly,84
306,60,Male,Clothing,M,,Fall,3.5,Yes,Debit Card,2-Day Shipping,Yes,Yes,4.274879897177111,PayPal,Annually,59
307,26,Male,Outerwear,S,,Summer,3.6,Yes,Debit Card,Express,Yes,Yes,6.024617566432724,Cash,Annually,49
308,29,Male,Accessories,M,,Winter,3.2,Yes,Cash,Free Shipping,Yes,Yes,6.277117479654004,Credit Card,Every 3 Months,32
309,66,Male,Accessories,M,,Fall,3.7,Yes,Bank Transfer,Standard,Yes,Yes,2.7768572815074943,Venmo,Bi-Weekly,29
310,66,Male,Clothing,M,,Spring,4.5,Yes,Bank Transfer,Standard,Yes,Yes,3.5383622165687965,Cash,Fortnightly,22
311,56,Male,Clothing,M,,Winter,4.6,Yes,Debit Card,Standard,Yes,Yes,6.108477701203645,Cash,Fortnightly,85
312,69,Male,Clothing,L,,Winter,4.1,Yes,Debit Card,Store Pickup,Yes,Yes,4.6113934279424065,Bank Transfer,Monthly,52
313,38,Male,Clothing,L,,Spring,3.4,Yes,Bank Transfer,Next Day Air,Yes,Yes,7.112921284121728,PayPal,Annually,89
314,42,Male,Clothing,M,,Spring,3.7,Yes,PayPal,Express,Yes,Yes,8.568719271405289,Credit Card,Every 3 Months,77
315,30,Male,Clothing,M,,Summer,3.3,Yes,PayPal,Store Pickup,Yes,Yes,3.1785644151686387,Debit Card,Every 3 Months,24
316,66,Male,Accessories,XL,,Spring,4.5,Yes,Venmo,Express,Yes,Yes,3.450954380167876,Debit Card,Annually,24
317,36,Male,Accessories,M,,Fall,3.3,Yes,Bank Transfer,Free Shipping,Yes,Yes,2.348701157045509,Venmo,Monthly,22
318,58,Male,Clothing,L,Teal,Fall,4.3,Yes,Bank Transfer,Standard,Yes,Yes,5.848318059161381,Cash,Every 3 Months,82
319,45,Male,Accessories,M,,Winter,2.5,Yes,PayPal,Standard,Yes,Yes,3.4899501830313766,Cash,Annually,67
320,47,Male,Clothing,XL,,Spring,2.6,Yes,Venmo,Standard,Yes,Yes,5.293112130130725,Cash,Every 3 Months,74
321,66,Male,Accessories,L,,Summer,4.9,Yes,PayPal,Standard,Yes,Yes,7.07983604369885,Debit Card,Quarterly,72
322,41,Male,Footwear,L,,Summer,,Yes,Credit Card,Free Shipping,Yes,Yes,5.240438698704523,Debit Card,Quarterly,36
323,41,Male,Accessories,S,,Winter,,Yes,Credit Card,Standard,Yes,Yes,6.661140284539128,Credit Card,Monthly,95
324,66,Male,Clothing,M,,Winter,3.5,Yes,Venmo,Next Day Air,Yes,Yes,6.305453917537315,PayPal,Bi-Weekly,78
325,37,Male,Clothing,M,,Summer,4.8,Yes,Credit Card,Standard,Yes,Yes,4.42451334581025,Venmo,Quarterly,82
326,70,Male,Clothing,M,,Winter,4.3,Yes,Debit Card,Free Shipping,Yes,Yes,5.435522511338732,Debit Card,Annually,70
327,62,Male,Accessories,M,,Fall,3.2,Yes,Cash,Store Pickup,Yes,Yes,4.8737035381553335,Bank Transfer,Weekly,41
328,61,Male,Outerwear,M,,Summer,3.1,Yes,PayPal,Free Shipping,Yes,Yes,6.5308107531266195,PayPal,Weekly,42
329,48,Male,Outerwear,M,,Fall,2.8,Yes,Debit Card,Free Shipping,Yes,Yes,4.41848500392015,Credit Card,Weekly,50
330,70,Male,Clothing,S,,Summer,2.9,Yes,Debit Card,2-Day Shipping,Yes,Yes,5.667038542086484,Bank Transfer,Monthly,31
331,46,Male,Clothing,M,Beige,Winter,3.7,Yes,Bank Transfer,Express,Yes,Yes,5.857890633056282,Venmo,Bi-Weekly,51
332,31,Male,Clothing,L,,Fall,3.3,Yes,Credit Card,Store Pickup,Yes,Yes,7.380153107417141,PayPal,Quarterly,98
333,19,Male,Clothing,M,,Winter,2.8,Yes,Cash,2-Day Shipping,Yes,Yes,9.180253180182032,Credit Card,Monthly,86
334,39,Male,Clothing,M,,Winter,4.5,Yes,Cash,Standard,Yes,Yes,7.931121104834804,Bank Transfer,Bi-Weekly,64
335,41,Male,Clothing,M,,Fall,2.6,Yes,PayPal,Next Day Air,Yes,Yes,4.307678591804657,Credit Card,Annually,46
336,20,Male,Clothing,L,Maroon,Spring,3.7,Yes,Cash,Standard,Yes,Yes,6.3880109695954195,Venmo,Every 3 Months,85
337,36,Male,Accessories,S,,Fall,4.4,Yes,Debit Card,Express,Yes,Yes,7.6699588190506525,PayPal,Annually,81
338,32,Male,Clothing,M,Cyan,Winter,4.3,Yes,Cash,2-Day Shipping,Yes,Yes,4.115956952837744,Bank Transfer,Annually,59
339,69,Male,Clothing,M,,Winter,3.5,Yes,Venmo,Express,Yes,Yes,5.8608300680333745,Cash,Weekly,79
340,40,Male,Clothing,M,,Spring,3.8,Yes,Credit Card,2-Day Shipping,Yes,Yes,2.016721374089878,Credit Card,Every 3 Months,33
341,40,Male,Clothing,L,,Summer,3.5,Yes,Cash,Express,Yes,Yes,6.902754327106866,Venmo,Every 3 Months,47
342,20,Male,Accessories,S,,Summer,4.6,Yes,Credit Card,Store Pickup,Yes,Yes,2.006854097066366,Debit Card,Bi-Weekly,20
343,64,Male,Outerwear,M,,Spring,2.6,Yes,Bank Transfer,Next Day Air,Yes,Yes,5.152760616725989,Credit Card,Every 3 Months,36
344,27,Male,Footwear,M,,Summer,4.4,Yes,Cash,Next Day Air,Yes,Yes,5.436619536967883,Venmo,Monthly,39
345,24,Male,Clothing,M,,Winter,4.0,Yes,PayPal,Standard,Yes,Yes,5.739474409213015,Debit Card,Monthly,71
346,48,Male,Footwear,S,,Winter,4.4,Yes,Cash,Next Day Air,Yes,Yes,6.3480267600229014,Bank Transfer,Annually,59
347,49,Male,Clothing,L,,Spring,4.7,Yes,Credit Card,Next Day Air,Yes,Yes,7.202852752269001,Cash,Weekly,50
348,36,Male,Footwear,L,,Fall,3.9,Yes,Credit Card,Store Pickup,Yes,Yes,2.811450560604915,PayPal,Fortnightly,41
349,56,Male,Clothing,M,,Fall,2.7,Yes,Bank Transfer,Free Shipping,Yes,Yes,4.626390055965667,PayPal,Fortnightly,59
350,37,Male,Accessories,M,,Winter,3.7,Yes,Cash,2-Day Shipping,Yes,Yes,8.847165873823545,Bank Transfer,Bi-Weekly,87
351,42,Male,Clothing,M,,Spring,2.6,Yes,Venmo,2-Day Shipping,Yes,Yes,3.5519848893049635,Bank Transfer,Fortnightly,68
352,28,Male,Clothing,M,,Winter,3.9,Yes,Cash,Standard,Yes,Yes,9.381327244138161,Debit Card,Bi-Weekly,90
353,27,Male,Clothing,XL,,Fall,4.9,Yes,Venmo,Next Day Air,Yes,Yes,8.458760888045061,Cash,Every 3 Months,71
354,63,Male,Footwear,L,,Fall,4.1,Yes,Credit Card,Store Pickup,Yes,Yes,5.818086867737442,Debit Card,Monthly,64
355,58,Male,Accessories,S,,Fall,3.0,Yes,PayPal,Free Shipping,Yes,Yes,7.136450596706499,Venmo,Weekly,76
356,37,Male,Accessories,XL,,Fall,4.1,Yes,Credit Card,2-Day Shipping,Yes,Yes,2.517273125301933,PayPal,Every 3 Months,42
357,56,Male,Clothing,L,Black,Spring,3.8,Yes,Debit Card,Standard,Yes,Yes,7.807795640381988,Cash,Weekly,80
358,18,Male,Accessories,M,Olive,Spring,4.0,Yes,Bank Transfer,Standard,Yes,Yes,3.6030714934340926,Credit Card,Bi-Weekly,56
359,48,Male,Accessories,XL,,Summer,3.6,Yes,Debit Card,Express,Yes,Yes,5.106124557896674,Credit Card,Every 3 Months,25
360,31,Male,Footwear,M,,Winter,3.0,Yes,Debit Card,Store Pickup,Yes,Yes,6.469129010879288,Credit Card,Every 3 Months,74
361,51,Male,Clothing,M,,Summer,3.0,Yes,Bank Transfer,Standard,Yes,Yes,4.1465937723981,Debit Card,Fortnightly,30
362,65,Male,Clothing,M,,Spring,2.6,Yes,Bank Transfer,Free Shipping,Yes,Yes,5.777327738369747,Cash,Annually,96
363,53,Male,Footwear,M,,Fall,3.4,Yes,Cash,Free Shipping,Yes,Yes,5.956018145894192,Venmo,Fortnightly,64
364,55,Male,Clothing,L,,Winter,3.1,Yes,Cash,Free Shipping,Yes,Yes,6.8940402951996935,Bank Transfer,Fortnightly,88
365,62,Male,Footwear,L,,Summer,3.0,Yes,Debit Card,Free Shipping,Yes,Yes,6.101319557381409,Venmo,Every 3 Months,88
366,55,Male,Accessories,XL,,Summer,3.7,Yes,PayPal,Standard,Yes,Yes,6.485931164749391,PayPal,Quarterly,88
367,64,Male,Clothing,M,,Spring,,Yes,Bank Transfer,Store Pickup,Yes,Yes,2.532390726373696,Venmo,Fortnightly,36
368,52,Male,Clothing,XL,,Spring,2.8,Yes,Credit Card,Store Pickup,Yes,Yes,4.344474039485416,Bank Transfer,Monthly,40
369,24,Male,Accessories,M,,Spring,4.5,Yes,Venmo,Standard,Yes,Yes,2.5663217670164573,Cash,Monthly,39
370,38,Male,Accessories,M,Silver,Summer,3.3,Yes,Cash,Store Pickup,Yes,Yes,3.215423604694517,PayPal,Quarterly,40
371,59,Male,Accessories,M,,Winter,3.4,Yes,Credit Card,Express,Yes,Yes,3.1422495984227257,PayPal,Weekly,34
372,27,Male,Footwear,S,,Winter,3.2,Yes,Bank Transfer,2-Day Shipping,Yes,Yes,4.422048540785674,PayPal,Monthly,83
373,24,Male,Clothing,L,Orange,Summer,3.7,Yes,Credit Card,Standard,Yes,Yes,8.907929785210078,Debit Card,Weekly,85
374,23,Male,Outerwear,L,White,Summer,4.6,Yes,Bank Transfer,Express,Yes,Yes,2.0942634975497523,Venmo,Bi-Weekly,27
375,69,Male,Accessories,S,,Spring,5.0,Yes,Bank Transfer,Store Pickup,Yes,Yes,5.281397498749712,Bank Transfer,Monthly,78
376,59,Male,Accessories,M,,Summer,4.4,Yes,Debit Card,Standard,Yes,Yes,6.187128314470957,Debit Card,Quarterly,32
377,51,Male,Footwear,S,,Fall,4.9,Yes,PayPal,Express,Yes,Yes,6.145610482646255,Venmo,Bi-Weekly,51
378,63,Male,Accessories,M,,Spring,4.1,Yes,Debit Card,Standard,Yes,Yes,3.5273980512347762,Credit Card,Every 3 Months,32
379,54,Male,Clothing,L,Orange,Winter,4.9,Yes,Cash,Next Day Air,Yes,Yes,4.178714305322975,Credit Card,Monthly,62
380,32,Male,Clothing,S,Magenta,Fall,4.7,Yes,Debit Card,2-Day Shipping,Yes,Yes,4.351697580694822,Debit Card,Bi-Weekly,29
381,39,Male,Accessories,XL,,Fall,3.0,Yes,PayPal,Store Pickup,Yes,Yes,7.636982142208354,Bank Transfer,Weekly,69
382,66,Male,Accessories,L,,Winter,3.4,Yes,Debit Card,Store Pickup,Yes,Yes,2.5394646170581265,Credit Card,Every 3 Months,25
383,28,Male,Clothing,M,,Winter,3.2,Yes,PayPal,Store Pickup,Yes,Yes,5.974683753017666,PayPal,Quarterly,76
384,50,Male,Accessories,S,,Fall,2.9,Yes,Credit Card,Standard,Yes,Yes,5.859098501624816,PayPal,Quarterly,77
385,70,Male,Clothing,M,Beige,Fall,4.5,Yes,Credit Card,2-Day Shipping,Yes,Yes,3.8661771979569024,Venmo,Annually,33
386,67,Male,Clothing,S,,Fall,2.7,Yes,Credit Card,Next Day Air,Yes,Yes,6.305129676156753,Credit Card,Bi-Weekly,93
387,64,Male,Accessories,L,,Spring,3.4,Yes,Cash,Express,Yes,Yes,6.92777186433206,PayPal,Quarterly,39
388,45,Male,Outerwear,L,,Summer,4.6,Yes,Cash,Store Pickup,Yes,Yes,6.6315470600218624,PayPal,Fortnightly,93
389,22,Male,Accessories,M,,Summer,2.7,Yes,Credit Card,Store Pickup,Yes,Yes,8.284572233547474,PayPal,Quarterly,82
390,27,Male,Footwear,L,Purple,Spring,4.2,Yes,Venmo,Standard,Yes,Yes,2.4680229436955314,Bank Transfer,Monthly,42
391,25,Male,Accessories,M,,Winter,3.2,Yes,Debit Card,2-Day Shipping,Yes,Yes,5.554511895821653,PayPal,Annually,71
392,37,Male,Clothing,L,Gray,Spring,4.8,Yes,Cash,Standard,Yes,Yes,5.2683499376310605,Cash,Fortnightly,86
393,26,Male,Clothing,XL,Black,Spring,3.3,Yes,PayPal,Next Day Air,Yes,Yes,4.118989366040324,Credit Card,Annually,82
394,33,Male,Footwear,L,,Fall,4.2,Yes,Credit Card,Standard,Yes,Yes,6.423481161138839,PayPal,Fortnightly,65
395,43,Male,Accessories,M,,Spring,4.8,Yes,PayPal,Store Pickup,Yes,Yes,1.8348916632341714,Debit Card,Bi-Weekly,29
396,37,Male,Footwear,L,Brown,Winter,4.9,Yes,Cash,Store Pickup,Yes,Yes,7.303739827004106,PayPal,Annually,65
